firm_id,sic,employment,turnover_baseline,turnover_reported,registered,vat_liability,compliance_cost,scheme_used,profit_change,cash_flow_cost,effective_rate,total_burden,weight,scenario_id,scenario_name
firm_1378655,59,3,79.250145,79.250145,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,2.1585104,S0,Current System
firm_1106271,49,4,110.93593,110.93593,True,13.3123116,10.01,flat_rate,-23.3223116,0.10795737626301369,0.12,23.43026897626301,0.9998192,S0,Current System
firm_971704,47,1,109.04363,109.04363,True,8.17827225,10.01,flat_rate,-18.188272249999997,0.06632242701369863,0.075,18.254594677013696,2.6577854,S0,Current System
firm_2446992,86,3,78.514725,78.514725,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.13503228,S0,Current System
firm_2680576,96,4,84.965256,84.965256,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.57306373,S0,Current System
firm_1409041,61,59,110.6523,110.6523,True,13.278276,5.389999999999999,flat_rate,-18.668276,0.10768136153424658,0.12000000000000001,18.775957361534246,0.8795756,S0,Current System
firm_765451,46,3,87.21093,87.21093,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,2.564773,S0,Current System
firm_2588141,93,6,95.35745,93.24285095536325,True,11.18914211464359,7.699999999999999,flat_rate,-29.611162531661286,0.09073934427217814,0.11999999999999998,18.97988145891577,0.7225194,S0,Current System
firm_1892810,70,3,84.51513,84.51513,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9990202,S0,Current System
firm_1080124,49,10,97.13212,95.01758028211198,True,11.402109633853437,7.699999999999999,flat_rate,-29.195738815353465,0.0924664233320717,0.12,19.19457605718551,0.7369727,S0,Current System
firm_43115,1,12,70.6425,70.6425,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.8720065,S0,Current System
firm_2596423,93,1,81.75551,81.75551,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.8124855,S0,Current System
firm_1761738,69,1,105.82014,105.82014,True,15.343920299999999,10.01,flat_rate,-25.3539203,0.12443288791232876,0.145,25.478353187912326,0.9999903,S0,Current System
firm_1446900,62,2,85.32255,85.32255,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.99908125,S0,Current System
firm_493054,43,4,81.68938,81.68938,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,2.0839212,S0,Current System
firm_48977,1,1,76.10928,76.10928,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9999791,S0,Current System
firm_90912,1,1,73.283615,73.283615,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.4315479,S0,Current System
firm_1489277,62,3,104.440445,104.440445,True,12.532853399999999,10.01,flat_rate,-22.5428534,0.10163629058630136,0.12,22.6444896905863,0.80820686,S0,Current System
firm_2592238,93,2,105.17347,105.17347,True,12.620816399999999,10.01,flat_rate,-22.6308164,0.1023496343671233,0.12,22.733166034367123,0.7419179,S0,Current System
firm_281494,37,5,118.15681,118.15681,True,14.1788172,7.699999999999999,flat_rate,-21.8788172,0.1149843805808219,0.12,21.993801580580822,0.73026264,S0,Current System
firm_881246,47,3,77.09906,77.09906,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.7219982,S0,Current System
firm_2397753,85,28,119.58364,119.58364,True,14.3500368,5.389999999999999,flat_rate,-19.7400368,0.11637290117260275,0.12,19.856409701172602,0.4535709,S0,Current System
firm_1378460,59,50,73.41171,73.41171,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.999444,S0,Current System
firm_67869,1,3,83.538765,83.538765,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.0004253,S0,Current System
firm_950907,47,4,74.87756,74.87756,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,4.1998067,S0,Current System
firm_1952644,71,3,88.31364,88.31364,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9980699,S0,Current System
firm_469336,43,2,72.736084,72.736084,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9997405,S0,Current System
firm_1189023,55,4,86.74074,86.74074,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.0926261,S0,Current System
firm_1825654,70,4,75.542046,75.542046,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.99980056,S0,Current System
firm_894963,47,13,85.9285,85.9285,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.6881402,S0,Current System
firm_1860077,70,2,110.202484,110.202484,True,13.224298079999999,10.01,flat_rate,-23.23429808,0.10724362278575342,0.12,23.34154170278575,0.75498426,S0,Current System
firm_889642,47,2,113.25244,113.25244,True,8.493933,10.01,flat_rate,-18.503933,0.06888230597260274,0.075,18.572815305972604,2.5029132,S0,Current System
firm_1216096,56,3,98.57343,96.20373798355095,True,12.025467247943869,10.01,flat_rate,-33.94212221565786,0.09752159740798316,0.125,22.132988845351854,0.67504406,S0,Current System
firm_1649414,68,1,72.42024,72.42024,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.6662364,S0,Current System
firm_1437466,62,12,105.929306,105.929306,True,12.711516719999999,7.699999999999999,flat_rate,-20.411516719999998,0.10308517668821918,0.12,20.514601896688216,0.8000893,S0,Current System
firm_313150,41,100,99.02549,97.86686412657691,True,9.297352092024807,5.389999999999999,flat_rate,-19.577087656551104,0.07539770463669433,0.095,14.7627497966615,0.82444626,S0,Current System
firm_1180542,53,13,106.95705,106.95705,True,12.834845999999999,7.699999999999999,flat_rate,-20.534845999999998,0.1040853264657534,0.12,20.63893132646575,0.9996907,S0,Current System
firm_2555537,90,1,78.90894,78.90894,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.1744231,S0,Current System
firm_1438047,62,1,70.37451,70.37451,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,2.4780004,S0,Current System
firm_1365267,58,3,115.18232,115.18232,True,13.8218784,10.01,flat_rate,-23.8318784,0.11208975360000001,0.12,23.9439681536,1.0009454,S0,Current System
firm_1449445,62,5,96.41996,93.58569910191996,True,11.230283892230394,7.699999999999999,flat_rate,-33.5733131496051,0.09107298718082732,0.12,19.02135687941122,0.805732,S0,Current System
firm_476862,43,4,86.13006,86.13006,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.99776787,S0,Current System
firm_1637326,68,6,92.53627,89.5041792484709,False,0.0,0.0,unregistered,-16.422871394915774,0.0,0.0,0.0,0.9999367,S0,Current System
firm_2145239,77,25,106.54433,106.54433,True,12.7853196,5.389999999999999,flat_rate,-18.175319599999998,0.1036836877150685,0.12,18.279003287715067,0.8682473,S0,Current System
firm_2221601,81,3,94.05508,92.90306793734628,True,11.148368152481552,10.01,flat_rate,-27.482880167768833,0.09040868419546684,0.11999999999999998,21.248776836677017,0.6543556,S0,Current System
firm_1282820,56,1,116.812416,116.812416,True,14.601552,10.01,flat_rate,-24.611552,0.11841258608219178,0.125,24.72996458608219,0.68468666,S0,Current System
firm_64127,1,3,108.06505,108.06505,True,12.967806,10.01,flat_rate,-22.977806,0.10516357742465753,0.12,23.08296957742466,0.9989505,S0,Current System
firm_144702,10,1,113.77446,113.77446,True,13.6529352,10.01,flat_rate,-23.6629352,0.11071969367671233,0.12,23.773654893676714,0.9964723,S0,Current System
firm_265041,33,5,105.499084,105.499084,True,12.659890079999998,7.699999999999999,flat_rate,-20.35989008,0.10266650585424657,0.12,20.462556585854244,0.87444377,S0,Current System
firm_2085435,74,5,79.61081,79.61081,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.66066366,S0,Current System
firm_61024,1,1,103.74978,103.74978,True,12.4499736,10.01,flat_rate,-22.459973599999998,0.10096416946849315,0.12,22.56093776946849,0.72042835,S0,Current System
firm_765054,46,3,71.19531,71.19531,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9994278,S0,Current System
firm_310834,41,2,82.747375,82.747375,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.999575,S0,Current System
firm_1678889,68,10,115.35592,115.35592,True,13.8427104,7.699999999999999,flat_rate,-21.542710399999997,0.11225869255890411,0.12,21.6549690925589,0.77912664,S0,Current System
firm_1461750,62,5,74.84548,74.84548,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,2.417931,S0,Current System
firm_764505,46,5,91.16452,89.0,False,0.0,0.0,unregistered,-5.689644863577745,0.0,0.0,0.0,0.9990159,S0,Current System
firm_1972162,71,10,114.89726,114.89726,True,13.7876712,7.699999999999999,flat_rate,-21.4876712,0.11181234726575343,0.12,21.599483547265756,0.7101264,S0,Current System
firm_1825168,70,3,77.45184,77.45184,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.99846023,S0,Current System
firm_2279295,82,1,73.459885,73.459885,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.47822756,S0,Current System
firm_493347,43,12,77.052216,77.052216,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9990175,S0,Current System
firm_245633,31,4,108.38666,108.38666,True,13.0063992,10.01,flat_rate,-23.016399200000002,0.10547655241643837,0.12,23.12187575241644,1.0052254,S0,Current System
firm_1845094,70,2,73.479866,73.479866,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.6958599,S0,Current System
firm_1885714,70,6,110.45879,110.45879,True,13.255054799999998,7.699999999999999,flat_rate,-20.9550548,0.10749304714520547,0.12,21.062547847145204,0.9995334,S0,Current System
firm_59987,1,4,79.34929,79.34929,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9999273,S0,Current System
firm_1465614,62,13,96.836624,94.0031747723686,True,11.280380972684231,7.699999999999999,flat_rate,-33.61921678614033,0.09147925391546664,0.12,19.071860226599696,0.8090028,S0,Current System
firm_2289124,82,3,107.23514,107.23514,True,12.868216799999999,10.01,flat_rate,-22.878216799999997,0.10435594993972602,0.12,22.982572749939724,0.4811877,S0,Current System
firm_576685,43,21,94.64134,91.95008810903175,True,11.03401057308381,5.389999999999999,flat_rate,-29.437448255477367,0.08948129122281666,0.12,16.513491864306626,0.75884175,S0,Current System
firm_2613604,94,2,79.94018,79.94018,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.38564044,S0,Current System
firm_1837618,70,1,96.53874,93.73203571437641,True,11.247844285725169,10.01,flat_rate,-36.76254133960887,0.09121539475546987,0.12,21.34905968048064,0.7450029,S0,Current System
firm_344031,41,4,102.23076,102.23076,True,9.7119222,10.01,flat_rate,-19.7219222,0.07875969784109589,0.095,19.8006818978411,0.82603186,S0,Current System
firm_2667119,96,3,117.538895,117.538895,True,15.28005635,10.01,flat_rate,-25.29005635,0.12391497752328767,0.13,25.41397132752329,0.47878826,S0,Current System
firm_245238,31,3,100.706795,100.706795,True,12.0848154,10.01,flat_rate,-22.0948154,0.09800288653150686,0.12,22.19281828653151,1.0021118,S0,Current System
firm_1835737,70,6,86.27287,86.27287,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,2.0084965,S0,Current System
firm_2204990,80,3,99.164635,97.57404722628866,True,11.708885667154638,10.01,flat_rate,-28.33112614237418,0.094954250889802,0.12,21.81383991804444,0.7762308,S0,Current System
firm_585723,43,3,72.29724,72.29724,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.999355,S0,Current System
firm_1094067,49,4,77.604324,77.604324,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.99938905,S0,Current System
firm_1982963,71,1,71.572914,71.572914,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.2757039,S0,Current System
firm_2683256,96,3,77.37338,77.37338,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.57011795,S0,Current System
firm_2046545,73,64,104.190216,104.190216,True,12.502825920000001,5.389999999999999,flat_rate,-17.89282592,0.10139278006356164,0.12000000000000001,17.994218700063563,0.79618216,S0,Current System
firm_494565,43,1,72.63045,72.63045,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,2.119544,S0,Current System
firm_1984219,71,1,96.74559,94.33111544846265,True,11.319733853815517,10.01,flat_rate,-33.419544523096846,0.09179838960902446,0.11999999999999998,21.421532243424544,0.70424175,S0,Current System
firm_1885065,70,2,117.71835,117.71835,True,14.126202,10.01,flat_rate,-24.136201999999997,0.11455769293150683,0.12,24.250759692931503,0.7533181,S0,Current System
firm_464226,43,5,76.27778,76.27778,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9998296,S0,Current System
firm_142933,10,5,72.33071,72.33071,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9902849,S0,Current System
firm_1627279,68,24,75.02577,75.02577,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.9074506,S0,Current System
firm_673055,45,2,89.41266,89.41266,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9997609,S0,Current System
firm_507385,43,4,91.80499,89.0,False,0.0,0.0,unregistered,-13.563413624432023,0.0,0.0,0.0,0.76064056,S0,Current System
firm_283749,38,28,85.81124,85.81124,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9113172,S0,Current System
firm_2217475,81,3,84.76292,84.76292,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.77201426,S0,Current System
firm_880007,47,1,78.24859,78.24859,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,4.1014566,S0,Current System
firm_1826268,70,12,97.93942,95.19021483007415,True,11.422825779608898,7.699999999999999,flat_rate,-34.30988824180216,0.09263442276066394,0.12,19.21546020236956,0.75432515,S0,Current System
firm_2140366,77,3,75.59679,75.59679,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.99860173,S0,Current System
firm_436996,43,2,71.66766,71.66766,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,2.1213322,S0,Current System
firm_1649331,68,3,72.465385,72.465385,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,2.13674,S0,Current System
firm_2226002,81,3,88.84095,88.84095,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.7674085,S0,Current System
firm_789938,46,4,78.2376,78.2376,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.795468,S0,Current System
firm_903740,47,3,71.778534,71.778534,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.772013,S0,Current System
firm_56285,1,4,88.65847,88.65847,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.7823977,S0,Current System
firm_55207,1,4,77.4088,77.4088,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.7946573,S0,Current System
firm_1979041,71,4,81.87851,81.87851,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9999431,S0,Current System
firm_1232992,56,4,81.32612,81.32612,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9592933,S0,Current System
firm_9539,1,3,104.391754,104.391754,True,12.52701048,10.01,flat_rate,-22.53701048,0.10158890690630137,0.11999999999999998,22.6385993869063,1.0004141,S0,Current System
firm_451707,43,5,76.037415,76.037415,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.99882424,S0,Current System
firm_1376692,59,2,76.91702,76.91702,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.5794796,S0,Current System
firm_517307,43,3,109.9071,109.9071,True,13.188851999999999,10.01,flat_rate,-23.198852,0.10695616964383561,0.12,23.305808169643836,0.76084054,S0,Current System
firm_877993,47,3,87.406876,87.406876,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,4.3146415,S0,Current System
firm_940469,47,3,88.34069,88.34069,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,2.6739717,S0,Current System
firm_678179,45,26,81.99005,81.99005,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.99887097,S0,Current System
firm_178783,18,2,92.19913,90.71958654690535,True,10.886350385628642,10.01,flat_rate,-27.449982936532386,0.08828382778482405,0.12000000000000001,20.984634213413468,0.9123792,S0,Current System
firm_704255,45,1,105.16853,105.16853,True,12.6202236,10.01,flat_rate,-22.6302236,0.10234482700273972,0.11999999999999998,22.73256842700274,0.7690043,S0,Current System
firm_2587193,93,4,83.16,83.16,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9995613,S0,Current System
firm_1288825,56,3,105.07808,105.07808,True,13.13476,10.01,flat_rate,-23.144759999999998,0.10651750575342467,0.125,23.25127750575342,0.66938454,S0,Current System
firm_1080656,49,1,117.52207,117.52207,True,14.1026484,10.01,flat_rate,-24.112648399999998,0.11436668291506848,0.12,24.227015082915067,0.7410363,S0,Current System
firm_1085292,49,12,82.35055,82.35055,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.1628345,S0,Current System
firm_1759394,69,1,94.830635,93.99026096059386,True,13.628587839286109,10.01,flat_rate,-27.831113524489215,0.11052224658708734,0.145,23.7491100858732,0.71874195,S0,Current System
firm_469828,43,2,79.53047,79.53047,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.99906176,S0,Current System
firm_186289,20,11,119.93305,119.93305,True,14.391965999999998,7.699999999999999,flat_rate,-22.091966,0.11671292975342464,0.12,22.208678929753425,1.0216407,S0,Current System
firm_1230038,56,1,89.00082,89.00082,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.5317993,S0,Current System
firm_2657385,96,20,77.97367,77.97367,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.6323749,S0,Current System
firm_2546719,90,3,73.89186,73.89186,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9988204,S0,Current System
firm_1236673,56,21,84.591675,84.591675,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9727111,S0,Current System
firm_2665491,96,3,87.48706,87.48706,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.48509505,S0,Current System
firm_2594656,93,2,97.79146,95.63880100005962,True,11.476656120007153,10.01,flat_rate,-32.40165856776557,0.09307096469923609,0.12,21.57972708470639,0.99473786,S0,Current System
firm_1841348,70,2,97.706604,94.90274238424027,True,11.388329086108833,10.01,flat_rate,-36.88732276315686,0.09235466875310178,0.12000000000000001,21.490683754861934,1.0000029,S0,Current System
firm_1830690,70,1,82.45756,82.45756,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.0002483,S0,Current System
firm_1641087,68,1,85.694336,85.694336,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.0002067,S0,Current System
firm_1436677,62,141,101.91556,101.91556,True,12.2298672,5.389999999999999,flat_rate,-17.619867199999998,0.09917919701917809,0.12,17.719046397019177,0.8068789,S0,Current System
firm_588836,43,21,84.68329,84.68329,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.0001422,S0,Current System
firm_36830,1,3,102.74527,102.74527,True,12.3294324,10.01,flat_rate,-22.3394324,0.09998662987397261,0.12,22.43941902987397,0.7192747,S0,Current System
firm_1978118,71,1,112.68901,112.68901,True,13.5226812,10.01,flat_rate,-23.5326812,0.10966338726575342,0.12,23.642344587265754,0.7051885,S0,Current System
firm_1658254,68,24,115.834526,115.834526,True,13.90014312,5.389999999999999,flat_rate,-19.290143119999996,0.11272444831561645,0.12,19.402867568315614,0.7665931,S0,Current System
firm_453132,43,3,81.18861,81.18861,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.8605043,S0,Current System
firm_495156,43,11,78.688416,78.688416,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,2.1104605,S0,Current System
firm_1641445,68,4,88.75125,88.75125,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.0003835,S0,Current System
firm_783411,46,2,86.88156,86.88156,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,2.6577742,S0,Current System
firm_952072,47,1,112.27537,112.27537,True,8.420652749999999,10.01,flat_rate,-18.43065275,0.06828803326027397,0.075,18.498940783260274,0.99950427,S0,Current System
firm_2006443,71,2,111.47589,111.47589,True,13.3771068,10.01,flat_rate,-23.387106799999998,0.10848283870684933,0.12,23.495589638706846,0.7160586,S0,Current System
firm_164715,16,3,110.71831,110.71831,True,13.2861972,10.01,flat_rate,-23.2961972,0.10774559921095891,0.12,23.40394279921096,0.89176524,S0,Current System
firm_487658,43,1,107.52727,107.52727,True,12.9032724,10.01,flat_rate,-22.9132724,0.10464023644931508,0.12000000000000001,23.017912636449317,0.9993571,S0,Current System
firm_685353,45,11,84.20693,84.20693,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.0000556,S0,Current System
firm_56044,1,4,92.8497,89.78503697061339,False,0.0,0.0,unregistered,-16.14339641974209,0.0,0.0,0.0,0.7206371,S0,Current System
firm_2582703,93,3,114.28725,114.28725,True,13.71447,10.01,flat_rate,-23.72447,0.11121871561643837,0.12000000000000001,23.83568871561644,0.7376423,S0,Current System
firm_2050301,73,2,71.898186,71.898186,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9997799,S0,Current System
firm_1112579,49,5,117.74248,117.74248,True,14.1290976,7.699999999999999,flat_rate,-21.829097599999997,0.11458117505753423,0.12,21.94367877505753,0.9992571,S0,Current System
firm_1433285,62,5,80.637985,80.637985,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.0000024,S0,Current System
firm_1481282,62,3,99.11996,96.235787198073,True,11.548294463768759,10.01,flat_rate,-36.45919040829898,0.09365192222672748,0.12,21.651946385995487,0.9989519,S0,Current System
firm_906037,47,4,89.80316,89.80316,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,3.8130143,S0,Current System
firm_1904030,70,3,95.21767,92.40766607594534,True,11.088919929113441,10.01,flat_rate,-36.621844729512155,0.08992658353472818,0.12,21.18884651264817,0.752675,S0,Current System
firm_2402467,85,3,107.49471,107.49471,True,12.8993652,10.01,flat_rate,-22.9093652,0.10460855066301371,0.12000000000000001,23.013973750663013,0.45581362,S0,Current System
firm_949804,47,1,95.02852,93.3429990526886,True,7.000724928951644,10.01,flat_rate,-24.198609745382665,0.05677300216355307,0.075,17.0674979311152,0.99890816,S0,Current System
firm_1254361,56,4,103.293655,103.293655,True,12.911706875,10.01,flat_rate,-22.921706874999998,0.10470863657534248,0.125,23.02641551157534,0.6809102,S0,Current System
firm_567331,43,3,104.1666,104.1666,True,12.499992,10.01,flat_rate,-22.509992,0.10136979813698631,0.12000000000000001,22.611361798136986,0.75310045,S0,Current System
firm_950257,47,6,91.81595,90.16109302966969,True,6.762081977225226,7.699999999999999,flat_rate,-21.51920061427097,0.05483770589749772,0.075,14.516919683122723,0.9990648,S0,Current System
firm_2667598,96,4,96.355835,94.28290690836964,True,12.256777898088053,10.01,flat_rate,-35.69305211877475,0.0993974317214812,0.13,22.366175329809533,0.48785892,S0,Current System
firm_177065,18,27,70.756966,70.756966,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9999504,S0,Current System
firm_1835846,70,5,103.0039,103.0039,True,12.360468,7.699999999999999,flat_rate,-20.060468,0.10023831583561643,0.12,20.16070631583562,0.7571171,S0,Current System
firm_492718,43,2,73.92925,73.92925,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.8469265,S0,Current System
firm_448958,43,3,78.23199,78.23199,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,2.1814117,S0,Current System
firm_317483,41,4,84.71296,84.71296,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.99955773,S0,Current System
firm_58174,1,11,77.14659,77.14659,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.4623644,S0,Current System
firm_706243,45,4,74.19508,74.19508,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.99975324,S0,Current System
firm_1227475,56,23,101.16018,101.16018,True,12.6450225,5.389999999999999,flat_rate,-18.035022499999997,0.10254593589041097,0.125,18.137568435890408,0.95364094,S0,Current System
firm_1256504,56,1,117.37328,117.37328,True,14.67166,10.01,flat_rate,-24.68166,0.11898113315068493,0.125,24.800641133150684,0.67605186,S0,Current System
firm_2220018,81,3,97.059166,95.91024809864687,True,11.509229771837624,10.01,flat_rate,-27.826754933464912,0.09333512362914896,0.12,21.61256489546677,0.6573163,S0,Current System
firm_482749,43,23,81.40353,81.40353,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.0003777,S0,Current System
firm_882748,47,4,78.64513,78.64513,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.7233014,S0,Current System
firm_1188920,55,2,73.15588,73.15588,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.99971986,S0,Current System
firm_1741859,69,1,102.316864,102.316864,True,14.835945279999999,10.01,flat_rate,-24.84594528,0.1203134192569863,0.145,24.966258699256986,0.70878637,S0,Current System
firm_1383771,59,3,85.97479,85.97479,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9994141,S0,Current System
firm_1655552,68,1,70.614296,70.614296,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9999917,S0,Current System
firm_771177,46,21,81.95249,81.95249,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.998524,S0,Current System
firm_174077,17,2,88.54299,88.54299,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.182059,S0,Current System
firm_1654534,68,1,88.5307,88.5307,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9999277,S0,Current System
firm_2275074,82,12,89.10177,89.10177,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.5781814,S0,Current System
firm_1256998,56,22,97.47958,95.19925270345236,True,11.899906587931545,5.389999999999999,flat_rate,-28.747543337764654,0.09650335205555445,0.125,17.386409939987097,0.6754004,S0,Current System
firm_473435,43,1,101.66992,101.66992,True,12.2003904,10.01,flat_rate,-22.2103904,0.09894015228493151,0.12,22.309330552284933,0.74769676,S0,Current System
firm_686171,45,4,84.81625,84.81625,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9995349,S0,Current System
firm_888396,47,4,76.84894,76.84894,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.7386818,S0,Current System
firm_487724,43,4,81.72278,81.72278,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,2.158739,S0,Current System
firm_2588070,93,3,84.42462,84.42462,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.98780733,S0,Current System
firm_463571,43,2,94.12234,91.31813073050833,True,10.958175687660999,10.01,flat_rate,-34.52781412187352,0.08886630146705907,0.12,21.05704198912806,0.76704377,S0,Current System
firm_353935,41,5,117.39532,117.39532,True,11.1525554,7.699999999999999,flat_rate,-18.8525554,0.0904426410520548,0.095,18.942998041052054,0.81912017,S0,Current System
firm_2043325,73,4,75.466576,75.466576,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9997819,S0,Current System
firm_1632001,68,6,77.07499,77.07499,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9993722,S0,Current System
firm_1977238,71,3,72.382675,72.382675,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9990701,S0,Current System
firm_1231540,56,4,73.46962,73.46962,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,1.1678005,S0,Current System
firm_1234097,56,59,78.70761,78.70761,False,0.0,0.0,unregistered,0.0,0.0,0.0,0.0,0.9665754,S0,Current System
firm_268627,33,11,101.96218,101.96218,True,12.2354616,7.699999999999999,flat_rate,-19.9354616,0.09922456530410959,0.12000000000000001,20.03468616530411,0.86835086,S0,Current System
firm_1188878,55,2,90.070854,89.25276369826423,False,0.0,0.0,unregistered,-2.944896790230909,0.0,0.0,0.0,1.1763014,S0,Current System
firm_1756997,69,4,119.32061,119.32061,True,17.30148845,10.01,flat_rate,-27.31148845,0.14030796112876714,0.14500000000000002,27.451796411128765,0.71404994,S0,Current System
